year,state,abbr,electors,d_pv,d_2pv,d_pv_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb_party,d_incumb,r_incumb,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area
1984,Alaska,AK,3,29.86777775,30.94408735,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,513702,570641
1984,Arizona,AZ,7,32.54264317,32.88327243,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3067135,113642
1984,Arkansas,AR,6,38.290785,38.7724119,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,2319768,52075
1984,California,CA,47,41.2677757,41.77546518,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,1,25844393,155973
1984,Colorado,CO,8,35.1228983,35.63423016,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3169992,103730
1984,Connecticut,CT,8,38.82998159,39.00083124,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3180014,4845
1984,Delaware,DE,3,39.93212136,40.0463273,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,611565,1955
1984,District Of Columbia,DC,3,85.38487751,86.14773395,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,1,0,0,1,1,0,0,0,0,0,625760,68
1984,Florida,FL,21,34.66024697,34.66758679,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,11039925,53997
1984,Georgia,GA,12,39.78530524,39.80217985,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,5834954,57919
1984,Hawaii,HI,4,43.81591563,44.29627578,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1027922,6423
1984,Idaho,ID,4,26.39221295,26.7244288,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,990839,82751
1984,Illinois,IL,24,43.29655321,43.5267467,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,1,0,0,11412132,55593
1984,Indiana,IN,12,37.68271379,37.92657088,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,5458322,35870
1984,Iowa,IA,8,45.8870818,46.27617467,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,2858618,55875
1984,Kansas,KS,7,32.59803658,32.97052289,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,2424086,81823
1984,Kentucky,KY,9,39.40124658,39.63581761,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3695453,39732
1984,Louisiana,LA,10,38.17539263,38.58083884,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4400477,43566
1984,Maine_d1,ME_d1,1,40,40,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1155635,30865
1984,Maine_d2,ME_d2,1,38,38,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1155635,30865
1984,Maine_full,ME_full,2,38.78104074,38.9308821,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1155635,30865
1984,Maryland,MD,10,47.01639086,47.24247281,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4365243,9775
1984,Massachusetts,MA,13,48.43378267,48.60166976,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,5840773,7838
1984,Michigan,MI,20,40.23607594,40.453675,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,9049452,56539
1984,Minnesota,MN,10,49.71884656,50.09089077,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,1,0,0,1,1,0,1,0,1,0,4157706,79617
1984,Mississippi,MS,7,37.42328159,37.68496494,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,2578051,46914
1984,Missouri,MO,11,39.97524933,39.97524933,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4975278,68898
1984,Montana,MT,4,38.17658185,38.69860124,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,820905,145556
1984,Nebraska_d1,NE_d1,0,28.80982686,28.99524632,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878
1984,Nebraska_d2,NE_d2,0,28.80982686,28.99524632,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878
1984,Nebraska_d3,NE_d3,0,28.80982686,28.99524632,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878
1984,Nebraska_full,NE_full,5,28.80982686,28.99524632,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878
1984,Nevada,NV,4,32.41934514,32.68431845,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,924922,109806
1984,New Hampshire,NH,4,30.94516899,31.06554775,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,976864,8969
1984,New Jersey,NJ,16,39.19754794,39.47860892,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,7515473,7419
1984,New Mexico,NM,5,39.22643233,39.65040187,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1416717,121365
1984,New York,NY,36,44.09238689,47.05828213,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,17745684,47224
1984,North Carolina,NC,13,37.89196368,37.97213705,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,6164006,48718
1984,North Dakota,ND,3,33.79896495,34.26541762,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,680497,68994
1984,Ohio,OH,23,40.00319948,40.52931628,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,10737746,40953
1984,Oklahoma,OK,8,30.66714662,30.89017415,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3285533,68679
1984,Oregon,OR,7,43.73968123,43.89528866,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,2666588,96003
1984,Pennsylvania,PA,25,45.98917667,46.29926853,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,11815172,44820
1984,Rhode Island,RI,4,48.01736466,48.17026976,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,961894,1034
1984,South Carolina,SC,8,35.56517151,35.88122058,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3271868,30111
1984,South Dakota,SD,3,36.52879978,36.70048676,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,697249,75898
1984,Tennessee,TN,11,41.57224942,41.8181519,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4686737,41220
1984,Texas,TX,29,36.11394829,36.21369482,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,16007086,261914
1984,Utah,UT,5,24.67521948,24.87997899,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1622342,82168
1984,Vermont,VT,3,40.81241127,41.33508927,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,526660,9249
1984,Virginia,VA,12,37.09293848,37.32431206,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,5643870,39598
1984,Washington,WA,10,42.58081721,43.15364898,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4343656,66582
1984,West Virginia,WV,6,44.59783457,44.72756568,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1927697,24087
1984,Wisconsin,WI,11,45.02170061,45.37798429,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4735563,54314
1984,Wyoming,WY,3,28.2428771,28.59960024,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,504896,97105
1988,Alabama,AL,9,39.86329831,40.2544316,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,4023844,50750
1988,Alaska,AK,3,36.27096284,37.83668256,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,541983,570641
1988,Arizona,AZ,7,38.74387412,39.25650847,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3535183,113642
1988,Arkansas,AR,6,42.19173217,42.80835729,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,2342656,52075
1988,California,CA,47,47.55944256,48.19268946,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,28464249,155973
1988,Colorado,CO,8,45.28240432,46.04617561,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3262281,103730
1988,Connecticut,CT,8,46.87451936,47.41884954,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3271953,4845
1988,Delaware,DE,3,43.4777563,43.7588104,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,647622,1955
1988,District Of Columbia,DC,3,82.6469719,85.2457526,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,613187,68
1988,Florida,FL,21,38.50721693,38.74792835,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,12306395,53997
1988,Georgia,GA,12,39.49842844,39.79638365,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,6316142,57919
1988,Hawaii,HI,4,54.26944008,54.80627598,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,1079828,6423
1988,Idaho,ID,4,36.01064142,36.71217715,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,985664,82751
1988,Illinois,IL,24,48.60455527,48.95072301,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,11390183,55593
1988,Indiana,IN,12,39.68618767,39.87400887,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,5491735,35870
1988,Iowa,IA,8,54.71192398,55.14848114,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,2768388,55875
1988,Kansas,KS,7,42.55964489,43.2724983,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,2461996,81823
1988,Kentucky,KY,9,43.88359469,44.14623219,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3679999,39732
1988,Louisiana,LA,10,44.0645571,44.80870768,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,4288863,43566
1988,Maine_d1,ME_d1,1,43,43.43434343,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1203840,30865
1988,Maine_d2,ME_d2,1,45,45,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1203840,30865
1988,Maine_full,ME_full,2,43.88353888,44.2289813,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1203840,30865
1988,Maryland,MD,10,48.19903427,48.53556977,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,4657904,9775
1988,Massachusetts,MA,13,53.22905149,53.98258893,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,1,1,1,0,5979982,7838
1988,Michigan,MI,20,45.67207835,46.02195004,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,9217998,56539
1988,Minnesota,MN,10,52.91283343,53.55085993,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,4296166,79617
1988,Mississippi,MS,7,39.06714459,39.47891705,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,2580352,46914
1988,Missouri,MO,11,47.85044916,48.00308832,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,5081736,68898
1988,Montana,MT,4,46.19852656,47.01181028,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,800202,145556
1988,Nebraska_d1,NE_d1,0,39.19103807,39.4459145,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878
1988,Nebraska_d2,NE_d2,0,39.19103807,39.4459145,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878
1988,Nebraska_d3,NE_d3,0,39.19103807,39.4459145,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878
1988,Nebraska_full,NE_full,5,39.19103807,39.4459145,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878
1988,Nevada,NV,4,38.6841254,39.18141084,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1075022,109806
1988,New Hampshire,NH,4,36.33449864,36.76636727,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1082577,8969
1988,New Jersey,NJ,16,42.59814238,43.09884239,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,7712333,7419
1988,New Mexico,NM,5,46.89357425,47.49008426,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1490337,121365
1988,New York,NY,36,50.19497561,53.42205264,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,17941309,47224
1988,North Carolina,NC,13,41.70631146,41.84246213,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,6480594,48718
1988,North Dakota,ND,3,42.97200104,43.40464428,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,655331,68994
1988,Ohio,OH,23,44.14684136,44.52593535,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,10798552,40953
1988,Oklahoma,OK,8,41.28165146,41.61018773,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3167057,68679
1988,Oregon,OR,7,51.2781124,52.3836808,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,2741297,96003
1988,Pennsylvania,PA,25,48.3867405,48.830453,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,11845752,44820
1988,Rhode Island,RI,4,55.63785459,55.87787055,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,996408,1034
1988,South Carolina,SC,8,37.58119855,37.92785444,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3412096,30111
1988,South Dakota,SD,3,46.50612957,46.80762119,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,698165,75898
1988,Tennessee,TN,11,41.5458518,41.7813595,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,4822437,41220
1988,Texas,TX,29,43.34936922,43.65366707,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,1,16667022,261914
1988,Utah,UT,5,32.04643528,32.61212516,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1689372,82168
1988,Vermont,VT,3,47.57980997,48.21828692,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,549763,9249
1988,Virginia,VA,12,39.23140487,39.64105394,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,6036909,39598
1988,Washington,WA,10,50.0476879,50.80771175,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,4639893,66582
1988,West Virginia,WV,6,52.19811085,52.37689319,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,1830215,24087
1988,Wisconsin,WI,11,51.41403025,51.8234663,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,4822388,54314
1988,Wyoming,WY,3,38.01337857,38.57512358,45.54877735,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,465101,97105
1992,Alabama,AL,9,40.8800635,46.17887354,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,4139269,50750
1992,Alaska,AK,3,30.28711132,43.42573795,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,587073,570641
1992,Arizona,AZ,8,36.5204526,48.69809602,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,3867333,113642
1992,Arkansas,AR,6,53.20795285,59.99226706,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,1,0,1,0,2394098,52075
1992,California,CA,54,46.00658784,58.51672877,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,30875920,155973
1992,Colorado,CO,8,40.12802865,52.80206552,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,3459995,103730
1992,Connecticut,CT,8,42.21857296,54.12511671,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,3274997,4845
1992,Delaware,DE,3,43.52392791,55.19799271,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,690158,1955
1992,District Of Columbia,DC,3,84.64090486,90.29706962,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,599938,68
1992,Florida,FL,25,38.99012156,48.80315891,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,13504775,53997
1992,Georgia,GA,13,43.46868534,50.34212845,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,6759474,57919
1992,Hawaii,HI,4,48.09275779,56.71997773,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1149926,6423
1992,Idaho,ID,4,28.41921205,40.33851698,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,1066490,82751
1992,Illinois,IL,22,48.57967782,58.58821821,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,11635197,55593
1992,Indiana,IN,12,36.79390564,46.16510546,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,5648649,35870
1992,Iowa,IA,7,43.28583862,53.73252911,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,2806923,55875
1992,Kansas,KS,6,33.73849414,46.45894441,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,2526042,81823
1992,Kentucky,KY,8,44.55114207,51.86877769,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,3756358,39732
1992,Louisiana,LA,9,45.58453914,52.66513786,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,4270849,43566
1992,Maine_d1,ME_d1,1,40,55.55555556,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1235748,30865
1992,Maine_d2,ME_d2,1,38,57.57575758,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1235748,30865
1992,Maine_full,ME_full,2,38.7667973,56.05587287,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1235748,30865
1992,Maryland,MD,10,49.81260519,58.29990004,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,4902545,9775
1992,Massachusetts,MA,12,47.54141093,62.09222867,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,1,0,0,5993474,7838
1992,Michigan,MI,18,43.77368748,54.61515964,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,9470323,56539
1992,Minnesota,MN,10,43.48465128,57.72134023,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,4471503,79617
1992,Mississippi,MS,7,40.76806414,45.07151053,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,2610193,46914
1992,Missouri,MO,11,44.07168576,56.50696611,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,5193686,68898
1992,Montana,MT,3,37.63112452,51.72405712,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,822436,145556
1992,Nebraska_d1,NE_d1,1,29,40.27777778,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,1602406,76878
1992,Nebraska_d2,NE_d2,1,32,40,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,1602406,76878
1992,Nebraska_d3,NE_d3,1,24,32.43243243,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,1602406,76878
1992,Nebraska_full,NE_full,2,29.40345416,38.68826957,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,1602406,76878
1992,Nevada,NV,4,37.35755,51.82477752,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1330694,109806
1992,New Hampshire,NH,4,38.91179509,50.79655136,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1112766,8969
1992,New Jersey,NJ,15,42.95395912,51.42031835,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,7827770,7419
1992,New Mexico,NM,5,45.89884664,55.14215677,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,1580750,121365
1992,New York,NY,33,47.27630691,62.1108254,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,18082032,47224
1992,North Carolina,NC,14,42.6533683,49.54153572,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,6831850,48718
1992,North Dakota,ND,3,32.18350517,42.12529523,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,0,0,0,1,0,1,0,0,0,0,635427,68994
1992,Ohio,OH,21,40.18128056,51.16816334,42.88416955,53.62069584,"Clinton, Bill","Bush, George H.W.",1,370,168,1,0,0,1,0,1,0,0,0,0,11007609,40953
