year,state,abbr,electors,d_pv,r_pv,margin,pl,d_2pv,d_pv_nat,r_pv_nat,margin_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb_party,d_incumb,r_incumb,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area,jobs_pct_change,pce_pct_change,rdpi_pct_change,cpi_pct_change,ics_pct_change,sp500_avg,unemp_avg
2012,Colorado,CO,9,51.49222655,46.12709165,5.365134905,0.61734387,52.74798831,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,5192647,103730,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Connecticut,CT,7,58.08501326,40.74511424,17.33989902,7.21013058,58.77257748,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,3594547,4845,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Delaware,DE,3,58.61074198,39.98260407,18.62813791,7.7358593,59.44695492,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,915179,1955,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,District Of Columbia,DC,3,90.91311393,7.27829142,83.63482251,40.03823125,92.5876492,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,607648,68,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Florida,FL,29,50.00786507,49.13097776,0.876887308,-0.86701761,50.44225214,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,19297822,53997,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Georgia,GA,16,45.50795967,53.32924219,-7.821282515,-5.36692301,46.0433509,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,9901430,57919,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Hawaii,HI,4,70.14793245,27.68214769,42.46578476,19.27304977,71.7038485,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,1,0,0,0,1394804,6423,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Idaho,ID,4,32.62233356,64.52978349,-31.90744993,-18.25254912,33.57861316,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,1595324,82751,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Illinois,IL,20,57.60213536,40.73274127,16.86939409,6.72725268,58.57752339,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,1,0,12882510,55593,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Indiana,IN,11,43.9273029,54.12553238,-10.19822948,-6.94757978,44.7996254,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,6537703,35870,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Iowa,IA,6,51.98801653,46.1778685,5.810148027,1.11313385,52.95935193,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,3076190,55875,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Kansas,KS,6,37.99457055,59.71132037,-21.71674982,-12.88031213,38.88667325,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,2885257,81823,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Kentucky,KY,8,37.80132783,60.49314161,-22.69181378,-13.07355485,38.4572276,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,4386346,39732,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Louisiana,LA,8,40.57746362,57.78457574,-17.20711212,-10.29741906,41.25317438,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,4600972,43566,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Maine_d1,ME_d1,1,60,37.99999999,22.00000001,9.12511732,61.2244898,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,1327729,30865,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Maine_d2,ME_d2,1,53,44,9.000000004,2.12511732,54.63917526,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,1327729,30865,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Maine_full,ME_full,2,55.37103419,40.32739204,15.04364215,4.49615151,57.85992139,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,1327729,30865,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Maryland,MD,10,61.97419078,35.89773233,26.07645845,11.0993081,63.32172579,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,5886992,9775,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Massachusetts,MA,11,60.33830832,37.31912231,23.01918601,9.46342564,61.78568075,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,1,6663005,7838,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Michigan,MI,16,54.20820421,44.71091603,9.497288181,3.33332153,54.80053207,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,1,0,0,9897145,56539,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Minnesota,MN,10,52.65230315,44.95820111,7.694102043,1.77742047,53.94122646,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,5376643,79617,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Mississippi,MS,6,43.78935954,55.28584674,-11.4964872,-7.08552314,44.1981008,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,2983816,46914,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Missouri,MO,10,44.38348355,53.76374113,-9.380257584,-6.49139913,45.22133325,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,6024367,68898,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Montana,MT,3,41.69813737,55.35153537,-13.653398,-9.17674531,42.96576814,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,1003783,145556,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Nebraska_d1,NE_d1,1,41,57.00000001,-16.00000001,-9.87488268,41.83673469,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,1853303,76878,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Nebraska_d2,NE_d2,1,46,53.00000001,-7.00000001,-4.87488268,46.46464646,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,1853303,76878,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Nebraska_d3,NE_d3,1,28,70,-42,-22.87488268,28.57142857,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,1853303,76878,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Nebraska_full,NE_full,2,38.02731442,59.80319219,-21.77587777,-12.84756826,38.87060973,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,1853303,76878,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Nevada,NV,6,52.35624947,45.67531565,6.680933823,1.48136679,53.40754216,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,2743996,109806,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,New Hampshire,NH,4,51.97968415,46.40379649,5.575887661,1.10480147,52.83375198,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,1324232,8969,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,New Jersey,NJ,14,58.34235491,40.62356483,17.71879008,7.46747223,58.95196555,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,8844942,7419,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,New Mexico,NM,5,52.99276052,42.84332663,10.14943389,2.11787784,55.29520465,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,2087309,121365,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,New York,NY,29,60.76098417,31.24159733,29.51938684,9.88610149,66.04269487,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,19572932,47224,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,North Carolina,NC,15,48.35096858,50.3930641,-2.042095519,-2.5239141,48.9659651,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,9749476,48718,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,North Dakota,ND,3,38.69731089,58.31568256,-19.61837167,-12.17757179,39.88879171,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,701176,68994,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Ohio,OH,18,50.66674766,47.68844088,2.978306781,-0.20813502,51.51405677,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,11548923,40953,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Oklahoma,OK,7,33.22768026,66.77231974,-33.54463948,-17.64720242,33.22768026,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,3818814,68679,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Oregon,OR,7,54.23932665,42.14987117,12.08945548,3.36444397,56.27116718,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,3899001,96003,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Pennsylvania,PA,20,52.0768577,46.68086604,5.395991665,1.20197502,52.731934,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,12767118,44820,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Rhode Island,RI,4,62.70095886,35.24366157,27.45729729,11.82607618,64.01674598,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,1054621,1034,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,South Carolina,SC,9,44.08803341,54.56113125,-10.47309784,-6.78684927,44.6917453,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,4717354,30111,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,South Dakota,SD,3,39.86614076,57.88931188,-18.02317112,-11.00874192,40.78150086,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,833566,75898,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Tennessee,TN,11,39.07581499,59.47871472,-20.40289973,-11.79906769,39.64892847,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,6453898,41220,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Texas,TX,38,41.38335828,57.16697747,-15.78361919,-9.4915244,41.99210278,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,26084481,261914,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Utah,UT,6,24.74966583,72.79053309,-48.04086726,-26.12521685,25.37381111,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,2853375,82168,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Vermont,VT,3,66.5705503,30.97263524,35.59791506,15.69566762,68.24725882,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,626090,9249,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Virginia,VA,13,51.1564568,47.2831029,3.873353902,0.28157412,51.96737669,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,8185080,39598,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Washington,WA,12,56.1633983,41.29462143,14.86877687,5.28851562,57.62829827,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,6897058,66582,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,West Virginia,WV,5,35.53930416,62.29584242,-26.75653826,-15.33557852,36.32570237,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,1856872,24087,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Wisconsin,WI,10,52.77616254,45.9383467,6.837815835,1.90127986,53.46342999,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,1,1,1,0,1,0,0,0,0,0,5719960,54314,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2012,Wyoming,WY,3,27.63690612,68.19358519,-40.55667907,-23.23797656,28.83936599,50.87488268,47.12112967,3.753753011,51.91525804,"Obama, Barack H.","Romney, Mitt",1,332,206,0,1,1,0,1,0,0,0,0,0,576305,97105,-0.325207562,-1.007905808,-1.340773557,-0.055392688,-1.144643453,0.757579611,1.868258891
2016,Alabama,AL,9,34.35794576,62.08309236,-27.7251466,-12.69936546,35.62585641,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,4863525,50750,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Alaska,AK,3,36.55087129,51.28151208,-14.73064079,-10.50643993,41.61434529,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,741456,570641,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Arizona,AZ,11,45.12602184,48.67161647,-3.545594625,-1.93128938,48.1099766,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,6941072,113642,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Arkansas,AR,6,33.65312413,60.57410217,-26.92097804,-13.40418709,35.71486231,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,2989918,52075,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,California,CA,55,61.7263996,31.61710654,30.10929306,14.66908838,66.12822054,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,39167117,155973,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Colorado,CO,9,48.15698038,43.25139737,4.905583006,1.09966916,52.68333337,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,5539215,103730,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Connecticut,CT,7,54.5663011,40.92691438,13.63938672,7.50898988,57.14154752,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,3578141,4845,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Delaware,DE,3,53.35333681,41.92282433,11.43051248,6.29602559,55.99862145,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,948921,1955,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,District Of Columbia,DC,3,90.48388387,4.07038311,86.41350076,43.42657265,95.69518834,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,645634,68,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Florida,FL,29,47.82331581,49.02194142,-1.198625605,0.76600459,49.38116453,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,20613477,53997,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Georgia,GA,16,45.63998336,50.77132606,-5.131342699,-1.41732786,47.3388274,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,10301890,57919,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Hawaii,HI,4,60.98079806,29.43970718,31.54109088,13.92348684,67.44133745,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,1427559,6423,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Idaho,ID,4,27.49201382,59.26143236,-31.76941854,-19.5652974,31.68982332,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,1682380,82751,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Illinois,IL,20,55.8253667,38.76175308,17.06361362,8.76805548,59.02005139,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,1,0,0,0,12820527,55593,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Indiana,IN,11,37.77483969,56.94003344,-19.16519375,-9.28247153,39.88269048,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,6634304,35870,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Iowa,IA,6,41.75251345,51.16206134,-9.40954789,-5.30479777,44.93645216,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,3131371,55875,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Kansas,KS,6,36.05237073,56.65458182,-20.60221109,-11.00494049,38.88852965,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,2910844,81823,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Kentucky,KY,8,32.68218833,62.51963855,-29.83745022,-14.37512289,34.32937098,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,4438182,39732,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Louisiana,LA,8,38.4495661,58.08868466,-19.63911856,-8.60774512,39.82832276,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,4678135,43566,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Maine_d1,ME_d1,1,54,39,15,6.94268878,58.06451613,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,1331317,30865,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Maine_d2,ME_d2,1,41,51,-10,-6.05731122,44.56521739,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,1331317,30865,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Maine_full,ME_full,2,46.3452141,43.47667809,2.868536014,-0.71209712,51.59679113,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,1331317,30865,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Maryland,MD,10,60.32574424,33.90930472,26.41643952,13.26843302,64.01624969,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,6003323,9775,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Massachusetts,MA,11,59.0500651,32.28620279,26.76386231,11.99275388,64.65127869,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,6823608,7838,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Michigan,MI,16,47.27453095,47.49756422,-0.223033275,0.21721973,49.88233178,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,9950571,56539,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Minnesota,MN,10,46.44503396,44.9251931,1.519840862,-0.61227726,50.83169371,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,1,1,0,0,1,0,0,0,0,0,5522744,79617,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Mississippi,MS,6,40.11478827,57.9410381,-17.82624983,-6.94252295,40.91015267,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,2987938,46914,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Missouri,MO,10,38.13523084,56.77234783,-18.63711699,-8.92208038,40.18143901,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,6087135,68898,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Montana,MT,3,35.93521878,56.46619186,-20.53097308,-11.12209244,38.89033569,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,1040859,145556,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
2016,Nebraska_d1,NE_d1,1,36,58,-22,-11.05731122,38.29787234,47.05731122,44.91888231,2.138428914,51.16249044,"Clinton, Hillary","Trump, Donald J.",0,232,306,0,1,0,0,1,0,0,0,0,0,1905616,76878,-0.007248158,-1.261573331,-0.332596006,-1.112866775,-0.030001134,1.723068543,-0.262392431
