year,state,abbr,electors,d_pv2p,r_pv2p,d_natl_share,r_natl_share,d_cand,r_cand,winner,state_winner,total_rep_electors,total_dem_electors,density,resident_dummy,birth_dummy
2004,Arkansas,AR,6,45.06425175,54.93574825,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,52.8,0,0
2004,California,CA,40,55.04132045,44.95867955,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,228.08,0,0
2004,Colorado,CO,6,47.63377044,52.36622956,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,44.11,0,1
2004,Connecticut,CT,8,55.27494756,44.72505244,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,721.59,0,-1
2004,Delaware,DE,3,53.83150625,46.16849375,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,424.96,0,0
2004,Florida,FL,14,47.47632042,52.52367958,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,322.52,0,0
2004,Georgia,GA,12,41.6457673,58.3542327,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,151.41,0,0
2004,Hawaii,HI,4,54.404448,45.595552,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,198.28,0,0
2004,Idaho,ID,4,30.67726182,69.32273818,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,16.82,0,0
2004,Illinois,IL,26,55.20863405,44.79136595,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,226.46,0,0
2004,Indiana,IN,13,39.57652375,60.42347625,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,173.77,0,0
2004,Iowa,IA,9,49.66332074,50.33667926,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,52.86,0,0
2004,Kansas,KS,7,37.13290122,62.86709878,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,33.42,0,0
2004,Kentucky,KY,9,39.99238008,60.00761992,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,104.35,0,0
2004,Louisiana,LA,10,42.66905873,57.33094127,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,104.49,0,0
2004,Maine,ME,4,54.58301641,45.41698359,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,42.56,0,0
2004,Maryland,MD,10,56.56541637,43.43428692,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,567.46,0,0
2004,Massachusetts,MA,14,62.74285551,37.25714449,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,818.1,1,0
2004,Michigan,MI,21,51.72584447,48.27415553,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,177.85,0,0
2004,Minnesota,MN,10,51.76091061,48.23908939,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,63.9,0,0
2004,Mississippi,MS,7,40.49499923,59.50500077,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,61.58,0,0
2004,Missouri,MO,12,46.38028733,53.61971267,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,83.42,0,0
2004,Montana,MT,4,39.49992382,60.50007618,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,6.39,0,0
2004,Nebraska,NE,5,33.15266274,66.84733726,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,22.76,0,0
2004,Nevada,NV,3,48.68240428,51.31759572,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,21.37,0,0
2004,New Hampshire,NH,4,50.69028862,49.30971138,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,143.84,0,0
2004,New Jersey,NJ,17,53.37053632,46.62946368,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,1163.84,0,0
2004,New Mexico,NM,4,49.59966411,50.40033589,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,15.69,0,0
2004,New York,NY,43,59.82979066,40.17020934,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,405.97,0,0
2004,North Carolina,NC,13,43.758028,56.241972,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,175.56,0,0
2004,North Dakota,ND,4,36.09064585,63.90935415,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,9.34,0,0
2004,Ohio,OH,26,48.941256,51.058744,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,279.64,0,0
2004,Oklahoma,OK,8,34.42959834,65.57040166,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,51.33,0,0
2004,Oregon,OR,6,52.10862577,47.89137423,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,37.18,0,0
2004,Pennsylvania,PA,29,51.2582821,48.7417179,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,276.9,0,0
2004,Rhode Island,RI,4,60.57751058,39.42248942,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,1039.24,0,0
2004,South Carolina,SC,8,41.36354174,58.63645826,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,139.85,0,0
2004,South Dakota,SD,4,39.0867092,60.9132908,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,10.15,0,0
2004,Tennessee,TN,11,42.81455455,57.18544545,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,143.4,0,0
2004,Texas,TX,25,38.4898081,61.5101919,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,85.5,-1,0
2004,Utah,UT,4,26.65356084,73.34643916,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,29.23,0,0
2004,Vermont,VT,3,60.30100214,39.69899786,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,67.03,0,0
2004,Virginia,VA,12,45.86630329,54.13369671,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,188.79,0,0
2004,Washington,WA,9,53.64653768,46.35346232,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,92.8,0,0
2004,West Virginia,WV,7,43.52028937,56.47971063,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,75.41,0,0
2004,Wisconsin,WI,12,50.19180327,49.80819673,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",1,268,267,101.52,0,0
2004,Wyoming,WY,3,29.68729683,70.31270317,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,5.24,0,0
2008,Alabama,AL,10,39.10909725,60.89090275,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,92.97,0,0
2008,Alaska,AK,3,38.93521508,61.06478492,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,1.2,0,0
2008,Arizona,AZ,5,45.68609928,54.31390072,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,55.26,-1,-1
2008,Arkansas,AR,6,39.82827939,60.17172061,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,55.2,0,0
2008,California,CA,40,62.27844959,37.72155041,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,234.68,0,0
2008,Colorado,CO,6,54.55063469,45.44936531,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,47.14,0,0
2008,Connecticut,CT,8,61.31833825,38.68166175,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,731.8,0,0
2008,Delaware,DE,3,62.63813865,37.36186135,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,452.11,0,0
2008,Florida,FL,14,51.41966003,48.58033997,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,343.12,0,0
2008,Georgia,GA,12,47.37166449,52.62833551,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,164.11,0,0
2008,Hawaii,HI,4,72.99372588,27.00627412,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,207.41,0,1
2008,Idaho,ID,4,36.97541019,63.02458981,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,18.54,0,0
2008,Illinois,IL,26,62.73426404,37.26573596,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,229.29,1,0
2008,Indiana,IN,13,50.52195345,49.47804655,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,179.11,0,0
2008,Iowa,IA,9,54.84877779,45.15122221,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,53.99,0,0
2008,Kansas,KS,7,42.38772418,57.61227582,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,34.32,0,0
2008,Kentucky,KY,9,41.76657241,58.23342759,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,107.97,0,0
2008,Louisiana,LA,10,40.54282584,59.45717416,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,101.81,0,0
2008,Maine,ME,4,58.82952498,41.17047502,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,43.11,0,0
2008,Maryland,MD,10,62.93008729,37.06991271,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,581.58,0,0
2008,Massachusetts,MA,14,63.19707821,36.80292179,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,825.33,0,0
2008,Michigan,MI,21,58.37130158,41.62869842,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,175.93,0,0
2008,Minnesota,MN,10,55.229375,44.770625,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,65.9,0,0
2008,Mississippi,MS,7,43.35806901,56.64193099,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,62.83,0,0
2008,Missouri,MO,12,49.93242085,50.06757915,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,85.98,0,0
2008,Montana,MT,4,48.83059672,51.16940328,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,6.71,0,0
2008,Nebraska,NE,5,42.39092558,57.60907442,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,23.37,0,0
2008,Nevada,NV,3,56.38673813,43.61326187,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,24.17,0,0
2008,New Hampshire,NH,4,54.86854112,45.13145888,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,146.72,0,0
2008,New Jersey,NJ,17,57.86462987,42.13537013,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,1174.16,0,0
2008,New Mexico,NM,4,57.66490002,42.33509998,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,16.57,0,0
2008,New York,NY,43,65.76385738,34.23614262,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,406.84,0,0
2008,North Carolina,NC,13,50.1659633,49.8340367,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,191.09,0,0
2008,North Dakota,ND,4,45.59134372,54.40865628,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,9.53,0,0
2008,Ohio,OH,26,52.33384076,47.66615924,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,281.19,0,0
2008,Oklahoma,OK,8,34.35491888,65.64508112,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,53.42,0,0
2008,Oregon,OR,6,58.41372118,41.58627882,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,39.26,0,0
2008,Pennsylvania,PA,29,55.22970382,44.77029618,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,281.4,0,0
2008,Rhode Island,RI,4,64.19813751,35.80186249,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,1020.31,0,0
2008,South Carolina,SC,8,45.45557081,54.54442919,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,150.41,0,0
2008,South Dakota,SD,4,45.70429277,54.29570723,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,10.53,0,0
2008,Tennessee,TN,11,42.3685282,57.6314718,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,151.56,0,0
2008,Texas,TX,25,44.06406325,55.93593675,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,92.81,0,0
2008,Utah,UT,4,35.47363863,64.52636137,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,32.41,0,0
2008,Vermont,VT,3,68.89918174,31.10081826,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,67.48,0,0
2008,Virginia,VA,12,53.18258441,46.81741559,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,197.83,0,0
2008,Washington,WA,9,58.7520268,41.2479732,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,98.56,0,0
2008,West Virginia,WV,7,43.32625623,56.67374377,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,76.4,0,0
2008,Wisconsin,WI,12,57.05567825,42.94432175,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",1,168,367,103.86,0,0
2008,Wyoming,WY,3,33.43797664,66.56202336,53.77076728,46.22923272,"Obama, Barack H.","McCain, John","Obama, Barack H.",0,168,367,5.62,0,0
2012,Alabama,AL,11,38.78377147,61.21622853,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,94.89,0,0
2012,Alaska,AK,3,42.68470952,57.31529048,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,1.28,0,0
2012,Arizona,AZ,4,45.38661978,54.61338022,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,57.68,0,0
2012,Arkansas,AR,8,37.84559465,62.15440535,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,56.69,0,0
2012,California,CA,32,61.87281116,38.12718884,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,243.3,0,0
2012,Colorado,CO,6,52.74798831,47.25201169,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,50.06,0,0
2012,Connecticut,CT,8,58.77257748,41.22742252,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,741.91,0,0
2012,Delaware,DE,3,59.44695492,40.55304508,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,468.12,0,0
2012,Florida,FL,10,50.44225214,49.55774786,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,357.39,0,0
2012,Georgia,GA,12,46.0433509,53.9566491,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,170.95,0,0
2012,Hawaii,HI,3,71.7038485,28.2961515,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,217.16,0,1
2012,Idaho,ID,4,33.57861316,66.42138684,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,19.28,0,0
2012,Illinois,IL,27,58.57752339,41.42247661,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,231.73,1,0
2012,Indiana,IN,13,44.7996254,55.2003746,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,182.26,0,0
2012,Iowa,IA,10,52.95935193,47.04064807,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,55.05,0,0
2012,Kansas,KS,8,38.88667325,61.11332675,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,35.26,0,0
2012,Kentucky,KY,10,38.45722761,61.54277239,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,110.4,0,0
2012,Louisiana,LA,10,41.25317439,58.74682561,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,105.61,0,0
2012,Maine,ME,5,57.85992139,42.14007861,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,43.02,0,0
2012,Maryland,MD,9,63.32172579,36.67827421,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,602.25,0,0
2012,Massachusetts,MA,16,61.78568075,38.21431925,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,850.09,-1,0
2012,Michigan,MI,20,54.80053207,45.19946793,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,175.05,0,-1
2012,Minnesota,MN,11,53.94122646,46.05877354,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,67.53,0,0
2012,Mississippi,MS,8,44.1981008,55.8018992,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,63.6,0,0
2012,Missouri,MO,13,45.22133325,54.77866675,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,87.44,0,0
2012,Montana,MT,4,42.96576814,57.03423186,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,6.9,0,0
2012,Nebraska,NE,6,38.87060973,61.12939027,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,24.11,0,0
2012,Nevada,NV,3,53.40754216,46.59245784,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,24.99,0,0
2012,New Hampshire,NH,4,52.83375198,47.16624802,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,147.65,0,0
2012,New Jersey,NJ,16,58.95196555,41.04803445,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,1192.2,0,0
2012,New Mexico,NM,4,55.29520465,44.70479535,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,17.2,0,0
2012,New York,NY,45,66.04269487,33.95730513,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,414.47,0,0
2012,North Carolina,NC,14,48.9659651,51.0340349,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,200.12,0,0
2012,North Dakota,ND,4,39.88879171,60.11120829,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,10.16,0,0
2012,Ohio,OH,25,51.51405677,48.48594323,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,282,0,0
2012,Oklahoma,OK,8,33.22768026,66.77231974,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,55.6,0,0
2012,Oregon,OR,6,56.27116718,43.72883282,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,40.61,0,0
2012,Pennsylvania,PA,32,52.731934,47.268066,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,284.85,0,0
2012,Rhode Island,RI,4,64.01674598,35.98325402,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,1019.94,0,0
2012,South Carolina,SC,8,44.6917453,55.3082547,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,156.67,0,0
2012,South Dakota,SD,4,40.78150086,59.21849914,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,10.98,0,0
2012,Tennessee,TN,11,39.64892847,60.35107153,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,156.57,0,0
2012,Texas,TX,24,41.99210278,58.00789722,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,99.59,0,0
2012,Utah,UT,4,25.3738111,74.6261889,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,34.73,0,0
2012,Vermont,VT,3,68.24725883,31.75274117,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,67.69,0,0
2012,Virginia,VA,12,51.96737669,48.03262331,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,206.7,0,0
2012,Washington,WA,9,57.62829827,42.37170173,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,103.59,0,0
2012,West Virginia,WV,8,36.32570237,63.67429763,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,77.09,0,0
2012,Wisconsin,WI,12,53.46342998,46.53657002,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",1,202,335,105.31,0,0
2012,Wyoming,WY,3,28.83936599,71.16063401,51.91525804,48.08474196,"Obama, Barack H.","Romney, Mitt","Obama, Barack H.",0,202,335,5.93,0,0
2016,Alabama,AL,11,35.62585641,64.37414359,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,95.83,0,0
2016,Alaska,AK,3,41.61434529,58.38565471,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,1.3,0,0
2016,Arizona,AZ,4,48.1099766,51.8900234,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,61.08,0,0
2016,Arkansas,AR,8,35.71486231,64.28513769,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,57.42,0,0
2016,California,CA,32,66.12822054,33.87177946,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,251.11,0,0
2016,Colorado,CO,6,52.68333337,47.31666663,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,53.4,0,0
2016,Connecticut,CT,8,57.14154752,42.85845248,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,738.52,0,0
2016,Delaware,DE,3,55.99862144,44.00137856,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,485.38,0,0
2016,Florida,FL,10,49.38116453,50.61883547,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,381.75,0,0
2016,Georgia,GA,12,47.3388274,52.6611726,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,177.87,0,0
2016,Hawaii,HI,3,67.44133745,32.55866255,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,222.26,0,0
2016,Idaho,ID,4,31.68982332,68.31017668,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,20.33,0,0
2016,Illinois,IL,27,59.02005139,40.97994861,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,230.61,0,1
2016,Indiana,IN,13,39.88269048,60.11730952,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,184.95,0,0
2016,Iowa,IA,10,44.93645215,55.06354785,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,56.04,0,0
2016,Kansas,KS,8,38.88852966,61.11147034,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,35.57,0,0
2016,Kentucky,KY,10,34.32937098,65.67062902,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,111.7,0,0
2016,Louisiana,LA,10,39.82832276,60.17167724,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,107.38,0,0
2016,Maine,ME,5,51.59679113,48.40320887,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,43.13,0,0
2016,Maryland,MD,9,64.00802004,35.9791244,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,614.15,0,0
2016,Massachusetts,MA,16,64.65127869,35.34872131,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,870.58,0,0
2016,Michigan,MI,20,49.88233178,50.11766822,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,175.99,0,0
2016,Minnesota,MN,11,50.83169371,49.16830629,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,69.37,0,0
2016,Mississippi,MS,8,40.91015268,59.08984732,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,63.69,0,0
2016,Missouri,MO,13,40.181439,59.818561,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,88.35,0,0
2016,Montana,MT,4,38.89033568,61.10966432,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,7.15,0,0
2016,Nebraska,NE,6,36.45232589,63.54767411,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",0,311,226,24.79,0,0
2016,Nevada,NV,3,51.29370942,48.70629058,51.16249044,48.83750956,"Clinton, Hillary","Trump, Donald J.","Trump, Donald J.",1,311,226,26.57,0,0
